,city,year,month,day,hour,title,city_sector,address,intersection,latitude,longitude
175,Toronto,2019,3,17,15,Taste of Chinatown Food &amp; Culture Tour,NA,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",NA,43.6531242,-79.39521150000002
176,Toronto,2019,4,4,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
177,Toronto,2019,5,2,4,27th Annual Toronto Jewish Film Festival,NA,"55 Bloor St W, Toronto, ON ON M4W, Canada",NA,43.6695816,-79.38857280000002
178,Toronto,2019,3,22,16,Being Scene 18th Annual Exhibition,NA,"32 Lisgar St, Toronto, ON M6J 0C7, Canada",NA,43.641784,-79.423292
179,Toronto,2019,5,17,0,"Lilies; or, The Revival of a Romantic Drama",NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
180,Toronto,2019,4,11,23,#trapjazz thursdays with game.set.trap,NA,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",NA,43.6513532,-79.41137309999999
181,Toronto,2019,4,25,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
182,Toronto,2019,3,19,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
183,Toronto,2019,4,7,0,Vanguardia Dance Festival,NA,"585 Dundas St E #250, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
184,Toronto,2019,3,3,1,Bears,NA,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",NA,43.6455699,-79.40273730000001
185,Toronto,2019,6,6,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
186,Toronto,2019,7,20,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
187,Toronto,2019,3,31,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
188,Toronto,2019,4,10,16,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
189,Toronto,2018,8,27,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
190,Toronto,2019,6,27,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
191,Toronto,2019,9,3,12,East York Farmers Market,NA,"East York Civic Centre, 850 Coxwell Ave, East York, ON M4C 5R1, Canada",NA,43.6911694,-79.32833619999997
192,Toronto,2019,7,14,1,Gatsby Party At The Hearn,NA,"Hearn Generating Station, 440 Unwin Ave, Toronto, ON M4M 3B9, Canada",NA,43.6469028,-79.33440969999998
193,Toronto,2019,3,14,16,March Break Family Adventure at Mackenzie House,NA,"82 Bond St, Toronto, ON M5B 1X2, Canada",NA,43.6556625,-79.37856320000003
194,Toronto,2019,4,21,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
195,Toronto,2019,10,25,13,Crossection 2019 Art Exhibition,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
196,Toronto,2019,5,10,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
197,Toronto,2019,3,17,14,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
198,Toronto,2019,3,27,0,Isitwendam (An Understanding),NA,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
199,Toronto,2019,5,12,0,Inner Elder,NA,"585 Dundas St E #120, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
200,Toronto,2019,11,30,18,West End Food &amp; Culture Tour,NA,"772 Dundas St W, Toronto, ON M6J 1V1, Canada",NA,43.6521191,-79.40746189999999
201,Toronto,2019,5,18,14,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
202,Toronto,2019,4,20,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
203,Toronto,2018,10,22,23,Toronto Raptors,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
204,Toronto,2019,4,6,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
205,Toronto,2019,5,22,13,ROMKids Junior,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
206,Toronto,2019,3,1,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
207,Toronto,2019,4,30,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
208,Toronto,2018,12,24,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
209,Toronto,2018,11,1,23,Toronto Maple Leafs,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
210,Toronto,2019,5,22,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
211,Toronto,2019,3,11,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
212,Toronto,2019,3,16,23,St. Patrick's C&#233;ilidh,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
213,Toronto,2016,8,4,NA,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,43.645374149,-79.391536986
214,Toronto,2015,11,14,1,2015 Open Rhodes Art Show & Sale,Central East,695 Rhodes Avenue,Coxwell Avenue and Danforth Avenue,43.6819616565,-79.3239315637
215,Toronto,2019,1,10,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
216,Toronto,2019,3,7,1,"School Girls; Or, The African Mean Girls Play",NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
217,Toronto,2019,2,25,15,Best in Show,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
218,Toronto,2019,11,13,19,Farmers' Market,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
219,Toronto,2019,3,15,13,Elemental Time: Bruce Parsons,NA,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",NA,43.6295213,-79.5679235
220,Toronto,2019,5,30,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
221,Toronto,2019,2,16,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
222,Toronto,2018,9,15,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
223,Toronto,2019,2,20,14,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
224,Toronto,2016,1,28,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
225,Toronto,2019,10,20,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
226,Toronto,2018,8,25,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
227,Toronto,2019,9,8,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
228,Toronto,2019,6,10,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
229,Toronto,2019,3,12,16,The Serenity Experience,NA,"638 Queen St E, Toronto, ON M4M 1G3, Canada",NA,43.658296,-79.35252020000001
230,Toronto,2019,1,9,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
231,Toronto,2019,4,7,0,Shove it Down My Throat,NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
232,Toronto,2019,4,21,23,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
233,Toronto,2018,9,11,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
234,Toronto,2019,3,12,16,March Break Family Adventure at Colborne Lodge,NA,"11 Colborne Lodge Dr, Toronto, ON M6R, Canada",NA,43.6405624,-79.46069139999997
235,Toronto,2019,4,5,16,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
236,Toronto,2019,3,7,15,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
237,Toronto,2019,6,16,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
238,Toronto,2019,8,15,19,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
239,Toronto,2019,3,15,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
240,Toronto,2019,3,5,17,The Serenity Experience,NA,"638 Queen St E, Toronto, ON M4M 1G3, Canada",NA,43.658296,-79.35252020000001
241,Toronto,2019,1,29,15,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
242,Toronto,2019,2,14,22,Museum Thursday Nights,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
243,Toronto,2018,11,8,22,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
244,Toronto,2019,5,11,1,ICFF Monthly Screening - Io Sono Tempesta,NA,"350 King St W, Toronto, ON M6K 1H7, Canada",NA,43.64660980000001,-79.3903459
245,Toronto,2019,4,8,14,ICFF Youth Film Festival 2019,NA,"3401 Dufferin St, North York, ON M6A 2T9, Canada",NA,43.7246843,-79.4541729
246,Toronto,2019,9,22,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
247,Toronto,2019,2,14,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
248,Toronto,2019,3,12,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
249,Toronto,2018,10,12,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
250,Toronto,2019,4,29,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
251,Toronto,2019,4,10,16,How to Breathe Forever Exhibition Family Kit,NA,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",NA,43.6495164,-79.38795440000001
252,Toronto,2019,2,15,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
253,Toronto,2019,3,14,14,National Home Show &amp; Canada Blooms,NA,"100 Princes' Blvd, Toronto, ON M6K 3C3, Canada",NA,43.63507389999999,-79.41236249999997
254,Toronto,2019,8,15,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
255,Toronto,2014,1,4,10,001 - Testing Note to Admin - NEW - Edit Under >>>>,City-wide,,and,,
256,Toronto,2019,3,16,16,March Weekends,NA,"1007 Brimley Rd, Scarborough, ON M1P 3E8, Canada",NA,43.7584447,-79.2526886
257,Toronto,2019,5,22,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
258,Toronto,2019,5,29,13,ROMKids Junior,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
259,Toronto,2019,3,14,16,William Brisland: Our Sacred Planet Exhibition,NA,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",NA,43.59765669999999,-79.5158925
260,Toronto,2019,4,17,0,Dry Powder,NA,"5040 Yonge St, North York, ON M2N 6R8, Canada",NA,43.7662845,-79.4141305
261,Toronto,2019,7,25,23,Thirsty Thursdays,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
262,Toronto,2019,3,16,0,The Original Haunted Walk of Toronto,NA,"30 Yonge St, Toronto, ON M5E 1X8, Canada",NA,43.6469702,-79.37740830000001
263,Toronto,2019,8,7,19,Drop-in DIY Repair,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
264,Toronto,2019,3,23,15,Learn Your Car-Buying Rights,NA,"184 Sloane Ave, North York, ON M4A 2C4, Canada",NA,43.7360206,-79.3129179
265,Toronto,2019,6,28,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
266,Toronto,2019,3,13,22,Life As We Know It,NA,"2178 Bloor St W, Toronto, ON M6S 1M8, Canada",NA,43.6519751,-79.4739217
267,Toronto,2019,5,26,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
268,Toronto,2019,1,20,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
269,Toronto,2019,3,11,13,Young People's Theatre's March Break Drama Camp,NA,"165 Front St E, Toronto, ON M5A 3Z4, Canada",NA,43.6500103,-79.36829119999999
270,Toronto,2014,11,16,1,24 Days / 24 Jours Screening,Central EastCentral West,5095 Yonge Street,and,43.7682888442,-79.4122783256
271,Toronto,2019,2,23,0,She The People,NA,"51 Mercer St, Toronto, ON M5V 9G9, Canada",NA,43.6453799,-79.39129710000003
272,Toronto,2019,5,7,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
273,Toronto,2019,7,19,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
274,Toronto,2019,6,18,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
275,Toronto,2019,4,23,19,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
276,Toronto,2019,7,15,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
277,Toronto,2019,1,24,22,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
278,Toronto,2019,3,31,18,Beyond Winter Studies: A Tea &amp; Talk with Ann Birch,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
279,Toronto,2019,5,24,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
280,Toronto,2016,2,13,11,36th Annual Orchid Show,Central East,777 Lawrence Avenue E,Leslie Street and Lawrence Avenue East,43.734346145,-79.358667018
281,Toronto,2018,10,20,20,Toronto Marlies,NA,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",NA,43.6356259,-79.4150012
282,Toronto,2019,4,21,23,Spring of Hope,NA,"35 Fairview Mall Dr, North York, ON M2J 4S4, Canada",NA,43.7790599,-79.34681969999997
283,Toronto,2016,8,2,NA,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,43.645374149,-79.391536986
284,Toronto,2019,4,19,16,HideSeek,NA,"1305 Dundas St W, Toronto, ON M6J 1X8, Canada",NA,43.6492778,-79.42585559999998
285,Toronto,2019,2,4,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
286,Toronto,2019,2,17,16,Taste of Chinatown Food &amp; Culture Tour,NA,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",NA,43.6531242,-79.39521150000002
287,Toronto,2014,7,26,12,2nd Annual Black Creek Community Farm Festival,Northwest,4929 Jane Street,Jane Street and Steeles Avenue West,43.7741402255,-79.5212216038
288,Toronto,2019,5,25,14,HideSeek,NA,"1305 Dundas St W, Toronto, ON M6J 1X8, Canada",NA,43.6492778,-79.42585559999998
289,Toronto,2019,5,31,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
290,Toronto,2019,7,16,20,Earn-A-Bike,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
291,Toronto,2016,9,30,NA,10th Anniversary Special Group Exhibition,Central East,32 Distillery Lane,Front Street East and Parliament Street,43.64974766,-79.360189632
292,Toronto,2014,1,24,10,17th Annual Chinese Lunar New Year's Eve Prep Food Tours,Downtown,393 Dundas Street West,Dundas Street Weset and Beverley Street,,
293,Toronto,2018,10,27,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
294,Toronto,2019,1,28,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
295,Toronto,2019,4,12,23,Toronto Premiere of Choreographer M&#233;lanie Demer&#8217;s &#34;Animal Triste&#34;,NA,"235 Queens Quay W, Toronto, ON M5J 2G8, Canada",NA,43.6390687,-79.38289600000002
296,Toronto,2019,7,20,14,Junior Carnival Parade and Family Day Event,NA,"1575 Neilson Rd, Scarborough, ON M1B 5Z7, Canada",NA,43.8143306,-79.226585
297,Toronto,2019,9,10,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
298,Toronto,2019,2,18,20,Toronto Marlies,NA,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",NA,43.6356259,-79.4150012
299,Toronto,2019,4,7,18,Ang&#233;lique,NA,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",NA,43.6455699,-79.40273730000001
300,Toronto,2019,6,24,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
301,Toronto,2019,5,11,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
302,Toronto,2019,5,11,0,Inner Elder,NA,"585 Dundas St E #120, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
303,Toronto,2018,11,5,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
304,Toronto,2019,4,7,1,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
305,Toronto,2019,4,25,22,Victorian Escape Game: Rebel Rendevous,NA,"82 Bond St, Toronto, ON M5B 1X2, Canada",NA,43.6556625,-79.37856320000003
306,Toronto,2019,3,20,23,Apollo,NA,"145 Queen St W, Toronto, ON M5H 4G1, Canada",NA,43.6505876,-79.38553519999999
307,Toronto,2019,5,17,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
308,Toronto,2019,6,22,13,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
309,Toronto,2019,3,16,18,Film Screening - Lu Over The Wall,NA,"2 Bloor St E, Toronto, ON M4W 1A8, Canada",NA,43.6710978,-79.38606299999998
310,Toronto,2019,4,20,16,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
311,Toronto,2019,4,12,16,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
312,Toronto,2019,8,12,14,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
313,Toronto,2019,3,20,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
314,Toronto,2019,2,2,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
315,Toronto,2019,8,28,18,Farmers' Market,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
316,Toronto,2019,3,17,16,March Break Family Adventure at Spadina Museum,NA,"285 Spadina Ave, Toronto, ON M5T 2E6, Canada",NA,43.6532454,-79.39785340000003
317,Toronto,2016,10,5,NA,10th Anniversary Special Group Exhibition,Central East,32 Distillery Lane,Front Street East and Parliament Street,43.64974766,-79.360189632
318,Toronto,2019,2,21,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
319,Toronto,2016,3,25,NA,10th Annual Easter Egg Hunt,Central West,100 Bridgeland Ave,Dufferin Street and Yorkdale Road,43.7261941575,-79.4615324071
320,Toronto,2019,4,13,13,Saturday Club,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
321,Toronto,2019,4,19,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
322,Toronto,2019,2,12,15,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
323,Toronto,2019,6,11,20,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
324,Toronto,2019,9,23,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
325,Toronto,2019,3,8,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
326,Toronto,2018,10,21,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
327,Toronto,2019,6,18,20,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
328,Toronto,2019,7,21,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
329,Toronto,2019,4,12,14,ICFF Youth Film Festival 2019,NA,"350 King St W, Toronto, ON M5V 3X5, Canada",NA,43.64654770000001,-79.39045279999999
